id,session_id,timestamp,delta_raw,theta_raw,alpha1_raw,alpha2_raw,beta1_raw,beta2_raw,gamma1_raw,gamma2_raw,alpha_norm,beta_norm,theta_norm,delta_norm,gamma_norm,meditation_score,distraction,subtle_distraction,sinking,shamatha_score,stability,calmness
1868,21,5.9838738441467285,169.69216885631624,97.90008507400837,93.47311821769283,0.0,168.19535609299294,156.679560690585,58.8266403760944,29.434471308755725,0.195353810330891,0.4006176556739979,0.1399473215244419,0.16079650219953978,0.10201378016146906,19.3840933813123,52.81193114858876,0.0,11.995124800814542,9.643603871472772,8.333235208897742,0.387681867626246
1869,21,6.483044147491455,222.87776448588014,154.15709551705544,157.49076066943422,56.61661626402963,103.08728902895251,62.81534734316617,40.12695122524151,28.246074213401336,0.23079280817967765,0.3499352010078275,0.13564966880251347,0.1847010764704819,0.09766874746310995,25.708977776187858,24.193525210148675,0.0,13.021020511706599,10.737803028676499,13.89960015552879,0.5141795555237572
1870,21,6.989349603652954,164.8759885911623,226.5065722924527,130.90559780440714,74.69389426057326,185.17843548616668,91.46263902375733,18.922496639123498,23.033665684384825,0.24321526635294657,0.3188995502007783,0.1673088081244049,0.18599994942671977,0.08338482141148466,30.13999355132867,15.341338047913835,0.0,14.860436074686955,11.082669458166295,24.222597350229268,0.6027998710265734
1871,21,7.493005275726318,379.0461467894509,298.99500859360455,145.42419938869745,116.33550403541393,143.0918521073849,83.15184768218865,36.02184528070924,15.434537709850938,0.2199710242902782,0.29042908204660617,0.19591268849521823,0.22253929581430443,0.07004330301908594,30.418282899921973,14.944985182386105,0.0,20.361704292788644,10.150153712423082,32.185858437327624,0.6083656579984394
1872,21,7.988124847412109,347.2603055319384,227.26413433030135,91.24817606342633,94.98425044759179,74.75061106363025,46.06210290249737,26.582823547131284,9.186513564206898,0.20647995238928793,0.23941263940713034,0.2158570561752272,0.275776964797284,0.06139928224662071,34.198328867461356,10.896440279775035,0.0,30.99974311980716,10.082875507451712,43.998092855696356,0.6839665773492271
1873,21,8.483647584915161,437.30460441575457,232.7219211134101,130.32733343459478,98.93666550519433,67.16418965161526,46.267118830101445,22.39864781281064,9.434854320302858,0.22271585949928802,0.18334202901280758,0.23138151101647506,0.3149728365355522,0.0465726163879149,48.2215518092068,4.998653149947315,0.0,42.172557108272336,12.15920998305457,86.13662320861363,0.9644310361841361
1874,21,8.988436460494995,479.92368140772555,234.7788233203093,88.02440157092698,10.64695972602378,46.32454851251171,0.0,2.8940213750260644,9.539513150803252,0.19740667169329118,0.15756970527928113,0.2454224333492133,0.36371118581563455,0.034884393852535014,51.02009937080386,4.4785195829026,0.0,60.4026826268299,12.080056305577829,127.16663875827686,1.0204019874160772
1875,21,9.484387397766113,617.2546565263873,221.95274509858757,107.59743372161564,180.75797595184582,17.750207355047667,19.079278854801764,3.4938348211063452,3.4204496818046435,0.20358009756811107,0.1039898714336716,0.23254615513054724,0.4324524293446904,0.026475027428029815,77.4532247634517,2.3561736440205263,98.7311141974613,78.76478696389583,17.149089479008083,267.71304711469503,1.549064495269034
1876,21,9.97978401184082,400.149899510913,230.4833639274628,135.78191488353164,83.74781572500751,43.96771814920267,0.0,9.61411301129601,4.794642052262621,0.2077819619831064,0.07346516780458945,0.23322439154370544,0.4639057554279277,0.02060623008024854,109.25784539916083,1.631972689309883,99.99769135548924,87.43046505693587,25.497032535728938,583.8120908913041,2.1851569079832167
1877,21,10.474655389785767,400.5827897022263,141.50324531921947,223.6534344114258,200.22456290836217,19.01184052757167,31.90625185094043,1.9814220541898582,4.928692211928611,0.25067002718312553,0.05800045181796418,0.21121817551638805,0.46468942119623985,0.014426963874671045,170.7041098937054,1.18393793428453,99.99999999993375,79.6636818753668,48.8469593075652,1452.1245269254894,3.4140821978741083
1878,21,10.971160888671875,420.6944911378051,159.07033381627363,191.88243748420692,82.11551629384667,5.7047720895263545,30.460381599617527,15.61014904857392,0.15466541742577533,0.26694819072458237,0.043836410841852955,0.20214795746418354,0.47449566808929194,0.011548537870193477,200.0,1.008434606860653,100.0,79.25116910562812,73.54669269265946,2541.3109949962927,4.732437265494562
1879,21,11.470398426055908,282.7713643447359,315.7910271472373,88.62027118346863,126.57074669502833,46.45271929797056,45.85238605998917,2.88019547667205,0.0,0.28861959282256994,0.052848121115130514,0.21709164246351706,0.43090330429815454,0.009521754078078783,200.0,1.0258662807981465,100.0,68.65623562436713,71.29431983202568,3439.7015629154453,4.553403744793424
1880,21,11.965059995651245,552.7389876337867,316.79103184943307,250.14366291566665,108.14470528927814,36.937657390841416,0.0,7.859871057853492,1.4975284162670683,0.2966299927560001,0.051788650924459285,0.23152034734860363,0.40925311983904744,0.009813077395007065,200.0,1.00902477367725,100.0,66.09900142987595,74.43069784820977,4182.655784698498,4.738760201266348
1881,21,12.461780548095703,219.15576775275022,258.7151204607445,282.18424376547347,302.95491072277946,11.9670471013635,10.823795153718379,0.0,0.5180139170819169,0.3567536222324146,0.04594993582763894,0.22903607431580997,0.3604910255645054,0.00680851609479977,200.0,0.8968527713749148,100.0,48.02296774791906,93.55643921770373,4798.107739504639,6.641072558366546
1882,21,12.95629334449768,353.3912199607397,155.45525113343692,158.8073161539001,175.9899389382086,41.99511598384792,19.63797483146202,0.0,3.4876526511052908,0.34731251588925766,0.049094179690187686,0.2369548942091421,0.3593659942405494,0.006289871515726532,200.0,0.9175773035879065,100.0,50.02982319925029,90.70665084042324,5308.320920701872,6.161672739254143
1883,21,13.452919721603394,255.43708522135148,171.58013274611992,272.4828505633444,207.52983999627895,32.42125148672604,16.392765043256283,2.663234950980699,12.954647415024004,0.38284823422907405,0.05092167156985795,0.23635843600796813,0.32272053822774605,0.006181112090982434,200.0,0.8991451844191182,100.0,39.460780046112454,93.60944139700761,5731.1831928649235,6.592557790113102
1884,21,13.949195861816406,245.87717523337966,152.36285134285356,425.1671642365895,261.6291606432668,62.94397958472789,32.197174893907196,7.034743571898752,1.020844831692979,0.44995997740383165,0.04882628793378657,0.1941342306567161,0.2993435131140743,0.006815840056353974,200.0,0.855044801343223,100.0,26.406834011090968,98.03584030597602,6081.173664289024,7.955124629843378
1885,21,14.443957090377808,247.1692786713838,178.95286730969264,438.8345974919572,448.4208374015436,39.40032664918924,11.190502245747783,5.669854842945536,7.222656336357467,0.537149118299143,0.05038615003402945,0.16563590136853124,0.23859790772179618,0.007327847655541984,200.0,0.8281044610291606,100.0,16.436816542842482,99.40980892586161,6370.092458985326,9.163697441326216
1886,21,14.939158916473389,137.63179410662931,195.83917642856383,360.80828220622135,275.87129594381184,58.18543222213245,15.9606084280612,10.009114416634349,6.998962197236289,0.5489381636920407,0.05993243986437925,0.15497975377886397,0.22488949494362026,0.010352974239986943,200.0,0.8625710764766538,100.0,14.753418936532903,98.25969688924924,6607.617070234137,7.710608397720817
1887,21,15.434976816177368,281.15594907323964,188.2448986349857,470.09813765428544,408.89992651898996,103.47275019988929,10.746150549117923,7.409433682279758,0.0,0.5878162496070867,0.06305253085738168,0.14605570943693105,0.19221025206574305,0.01004192649468236,200.0,0.8563469292447405,100.0,12.32632859658154,98.78959227969723,6801.730456206856,7.952297524482733
1888,21,15.930206298828125,190.34183255798138,154.5591623993582,729.9308966644562,351.7779211483259,42.54334121540509,43.20539252967179,5.208660893868361,1.9561858271130312,0.6300362709036146,0.06341170097765479,0.1313948973124382,0.16646797554884035,0.007933976542474915,200.0,0.8377524785074585,100.0,10.509463427442784,99.48140398539948,6959.053294549662,8.738263368873017
1889,21,16.42490005493164,132.0454663244625,157.83289825641452,345.6033838616212,528.0882367344831,43.99650848112996,33.007286558166705,6.665911431725304,5.941589023225196,0.6518696272243913,0.06008292808120719,0.13093664718864867,0.14782522760503458,0.008537727147419051,200.0,0.8246331292283917,100.0,9.816954088735333,99.73143898670043,7085.103929130319,9.397199682689411
1890,21,16.920786142349243,119.34687754969185,179.7373838613324,500.47112087795654,252.22769490147226,53.504811858435446,65.5611946871421,11.584148044924168,0.0,0.6506657220883763,0.07243097324876781,0.13497921798199203,0.13256195341653737,0.008591891679566654,200.0,0.8566875530582534,100.0,9.44219301456698,99.19907951323064,7184.503273379743,7.955019069781992
1891,21,17.4160099029541,141.1893859148436,141.24973820371898,667.015313881599,403.6438171801889,99.1397167424515,3.23039344976155,8.685461907253606,6.074787783147698,0.6749986459693149,0.07222885578647592,0.11906915881778483,0.12522176858145526,0.007756974514848693,200.0,0.8465466877662668,100.0,8.732254430739017,99.5244126820814,7261.137460596774,8.363214941876343
1892,21,17.916193962097168,109.53760008235241,189.63978334986228,406.96998370301606,324.64717657479946,91.97697262348282,33.92063179089887,4.107918812455221,11.03095250527877,0.6831627678616451,0.07726007088264099,0.12465833702494279,0.10488343588838443,0.00927806474375747,200.0,0.8603589617222897,100.0,8.341097859097715,99.35718897088404,7318.2878043480805,7.825868308918663
1893,21,18.422828197479248,141.586533169366,0.0,285.7070923706174,183.46976715572546,126.9073989408977,39.18062382287406,18.631150070372705,9.753651970240316,0.6620079698853727,0.10027760315771259,0.11353090694221729,0.10932670900129074,0.014007613303098186,200.0,0.9422628166882714,100.0,8.19651155228831,96.6931213226098,7358.735280963607,5.749870485304751
1894,21,18.91806674003601,78.49734139336297,136.3751397028482,374.1908390650034,422.8271147599872,99.86737999033187,74.05074813857804,10.697535496359464,7.7413297899623785,0.65442460892539,0.11771581382761741,0.11080744095724454,0.1010721205821535,0.015123701250836657,200.0,1.0005573250608206,100.0,7.930723663853298,94.05719045524843,7384.845017204461,4.894876760183698
1895,21,19.424630641937256,109.82894334941737,102.25997019842593,337.6249980114965,165.1340427379604,95.93581582543686,77.29578146330537,21.405964452566693,13.625113284829515,0.6400451001547441,0.13289452621847797,0.10207167696697546,0.10406376691277537,0.020028816819424287,200.0,1.0741761484921615,100.0,7.8187128297117106,89.87865283539264,7398.6349835945475,4.1610152378791305
1896,21,19.920284509658813,74.89221647692557,110.25755977138023,335.2058810781977,344.0894599889986,120.51100625116459,84.48639514552374,16.109362561246712,15.596826869155063,0.6102717961151279,0.16200379335325463,0.10335376730833132,0.09871131936721192,0.024699736678660232,162.59769239429198,1.2259843505734793,100.0,7.746125199507552,80.30054318814152,7275.72914811074,3.2519538478858396
1897,21,20.426661014556885,69.28770279487011,117.93489027327878,206.05438848655962,242.9860455949249,67.03235052051322,106.97506162214697,12.373618824688258,12.373802756040606,0.5944669264418043,0.1830706491860495,0.09578384637067663,0.09727451804503488,0.028378158161114525,139.89122019297812,1.3521828091769408,100.0,7.557368588781322,74.57559641871997,7052.071666934478,2.7978244038595625
1898,21,20.932623863220215,39.73565699938998,135.58761007512533,397.9798093457039,135.3331534744437,82.31500744094413,86.19851526862423,33.5157721675459,13.13366636287232,0.593195842380732,0.179208740121151,0.12066828835740578,0.07456284379751,0.03136274774618828,140.18702078840363,1.350310385827279,100.0,7.619962816893978,74.2084926124247,6782.600972495986,2.8037404157680728
1899,21,21.42850613594055,38.01636404785292,77.23892422504653,309.8647936246321,241.43694560759076,137.70389727375263,162.00755283601873,23.59067977470137,29.835475590011036,0.5648583314944845,0.2122524926585854,0.11300017243043169,0.06900513400473159,0.039843886439065085,111.57194621796333,1.615815936448992,100.0,7.36307135052313,65.40251935573662,6487.640715818234,2.2314389243592667
1900,21,21.927109003067017,71.6205841034879,62.42715290778084,183.8306327370116,223.44143075148537,171.1110937645697,139.69892927384907,25.297925570290186,16.066475007454873,0.5483754190859323,0.24236130936771955,0.10536413690664652,0.06143638034713379,0.04141632520005708,96.26564062718832,1.8578528861869215,100.0,7.052378319273257,62.260415125569885,6214.605655761902,1.9253128125437664
1901,21,22.42303466796875,156.13103500236784,83.05739446646898,91.76784537780782,94.00296102635522,91.36295066413282,155.5608198603324,20.082363848092257,12.497867511153531,0.4853846814260149,0.27387301800010794,0.10869549824150038,0.08554010775508294,0.045365524838923435,75.75146964225286,2.4418776204374404,100.0,7.662431015881683,42.622626854096424,5967.855709412697,1.515029392845057
1902,21,22.919138193130493,141.56259870350567,94.55288287085604,209.84158736313,134.2716529627288,140.0482439238428,71.53183973836457,30.710225077294222,5.051993233373809,0.4622223365695646,0.28292924964162874,0.10353490047922813,0.10220940982601309,0.047960990887013666,69.60480509246945,2.733702062496654,100.0,7.953919582064867,36.68591928396761,5742.934578298332,1.392096101849389
1903,21,23.41811203956604,240.85503162125462,109.4984611509304,168.87102826507146,198.9751699513376,92.83649091551204,38.57001659419865,22.775487644902437,10.386091440185004,0.4284117119305586,0.27704462427262855,0.09849427931746897,0.1495931168539165,0.04530233028291881,66.21491975137475,2.9335119911886354,100.0,9.130451295209951,28.717685368480247,5535.935498808305,1.3242983950274951
1904,21,23.913578033447266,195.87104304321062,172.7604456808085,178.06310633626364,89.81079154739524,101.72166572897864,59.250435649562014,26.964494697533173,3.332551260363373,0.37982354886428715,0.25638114827991626,0.12612591347647556,0.19464537843800622,0.04181659376716441,63.429693371388254,3.1225865003041324,100.0,11.98849675020107,21.802384757747483,5329.11634015639,1.268593867427765
1905,21,24.411309242248535,318.0761264832988,141.12642594813076,210.8025288343292,194.24398825616944,62.065800197065826,33.90188313039431,15.752509118437942,8.552018009726003,0.37112815308775327,0.20010174050561985,0.14200891164934096,0.24869364352575546,0.03688610406903252,77.91267933427363,2.350098684868057,100.0,16.316173958941903,23.414411464385807,5063.195012949007,1.5582535866854728
1906,21,24.91014575958252,474.243495356167,234.1293084448344,213.12290811815788,145.5416213060909,19.325216792422445,40.746878028863385,1.867332890568421,2.6913513590220988,0.3742071474739686,0.14165176835990795,0.16141203266930862,0.29416596759566715,0.027489961957320678,109.92200225279214,1.6325215291132424,100.0,22.489278611112816,32.094195916332986,4764.97590846001,2.198440045055843
1907,21,25.41187620162964,474.93112158233777,303.62565511962197,188.64361909549584,95.88963310097108,25.19075169670537,22.635899308448945,2.5568437004788485,3.3917268732383232,0.3402912806134577,0.10027994654385936,0.19422480861233568,0.3443353406692447,0.019858236163180044,140.44378745809098,1.3439851278798565,100.0,36.33699318425936,40.74874396616731,4441.1062313594375,2.8088757491618197
1908,21,25.910517692565918,479.0797720202718,132.76904455667005,265.9711612316625,182.73297464823435,27.162897649831123,4.592572671397144,1.6358405612363351,1.8868921675848276,0.3419098156197139,0.07683457944325466,0.19071593564741854,0.37627457707135425,0.013296411662351853,187.65699666300745,1.127009287972884,100.0,42.59977055013634,58.997326337273336,4147.971881580779,3.753139933260149
1909,21,26.40889859199524,456.840014393085,262.49668486991834,206.3969974359096,90.63316943431158,47.52381847196702,1.3483581060651648,0.0,1.1120019842206534,0.33220368914046017,0.05268177754544066,0.19890740909647467,0.4079766487853272,0.007304590115521765,200.0,0.9566629465647017,100.0,53.64389127094239,84.4373390597358,3888.378858437956,5.453807286719043
1910,21,26.904058933258057,447.6195503551146,256.73024764722993,225.9006763258236,191.14963786229436,12.206362847587844,5.549949344471756,3.8042520557783233,4.1351366068508515,0.32465281967744236,0.03708245543017377,0.21387583727300477,0.41934083254420135,0.00414922898491099,200.0,0.8605623677276117,100.0,62.06521732643401,96.98822311264269,3617.6658654732864,7.705883830584122
1911,21,27.410737991333008,345.8907596457673,228.15731577595253,200.14012788888542,109.66175869916734,23.338768169337314,10.160491478487684,0.0,0.0,0.32852617079018354,0.03360009764161616,0.22132945894655282,0.41214626813464933,0.003463161629190138,200.0,0.8367422952699184,100.0,62.0020893642327,98.56220020064993,3312.5992695572218,8.645857355670078
1912,21,27.91750717163086,443.01607557234695,275.14362323362644,300.3409554880517,91.62568949901808,27.039270274359964,9.939909798307562,2.0103622124021516,2.343245020340336,0.3463725122986672,0.0313690673585044,0.21461608407020524,0.40356888674617747,0.003144614345279531,200.0,0.8152485861274746,100.0,56.587216323751846,99.42575859324945,2995.246727638226,9.772796706933276
1913,21,28.411964416503906,634.430959773001,291.6175027072076,234.01117507099383,131.98210515624945,17.95912185496001,0.0,0.0,6.748378365481358,0.3179587574688368,0.027670579428391497,0.2345011295326271,0.41538106885636256,0.003596245579847473,200.0,0.8131233849734503,100.0,67.93726937771771,99.45301973288635,2727.8197625460334,9.887071147486745
1914,21,28.91733431816101,617.9068219371409,171.63049326859849,189.22185058886683,125.09330934685666,15.36051459904781,15.596695651894986,1.814072305995166,6.921607974331195,0.31668092551745597,0.024141222559651686,0.21532060947144271,0.43808785189802174,0.004889294609147701,200.0,0.8024765135921567,100.0,69.5176274221507,99.68610142339637,2447.742555811826,10.587577202788134
1915,21,29.422271490097046,388.49349190770425,319.1872213170463,207.65231723725435,134.34083430522895,4.587351802556647,0.0,0.6992506851915765,4.0440662719219045,0.30824905919610956,0.022166948112899206,0.22987867790465094,0.4344164869097577,0.004394870446911612,200.0,0.7937731247244468,100.0,73.30422233647253,99.80923866334139,2277.5443943678515,11.227111530710252
1916,21,29.9288649559021,263.0707298989684,286.1288045957535,206.28166523563095,111.77310156830319,12.74756195674053,13.365929647879316,4.394401517875827,0.0,0.3108130693252403,0.020919696314485425,0.2410877744007783,0.42108360285252794,0.005198758042019265,200.0,0.7904255484000271,100.0,72.73920058979229,99.84769179351407,2211.5718990348932,11.504967693107371
1917,21,30.434018850326538,331.22744025844935,152.82773876324865,179.83636308899924,140.8123731724421,40.36387909177144,0.0,5.281626061236597,2.0672876757597343,0.31491364277310413,0.022747474458882026,0.2315663749682839,0.42376315245788343,0.006061394243579729,200.0,0.8021424404146144,100.0,70.48943399425723,99.68415169617342,2233.0780218178224,10.582902979987304
1918,21,30.939570426940918,260.45154571638557,224.80558292658534,169.72344153306452,197.9560448489846,39.745422512186025,17.737666748675053,13.33056663022065,2.798735954944611,0.3404170209148979,0.0326568283503,0.23638701280206043,0.38104917505720093,0.008466270080836858,200.0,0.8500275260678253,100.0,57.46715305041192,97.7948474385713,2233.0780218178224,8.07693803048483
1919,21,31.44600200653076,636.836342490805,260.405276703981,192.8107494705712,109.80887088634266,17.69040386986337,33.11843669646651,12.702546942249986,1.9537805594965294,0.3297995110794938,0.03582791526839629,0.24836995757047806,0.3755608166822608,0.00944300970287162,200.0,0.8781455413719091,100.0,59.95605154346514,95.34305275435618,2233.0780218178224,7.12776193775062
1920,21,31.944130897521973,278.5081620474175,275.6404275614032,81.41667829790752,83.39943290048102,60.51421408933986,12.497704551449875,7.7267960184490985,5.82571231396843,0.3101089624452487,0.052136111241824844,0.25245381685252605,0.37244884618431245,0.01180020389447592,200.0,1.0060302863203705,100.0,60.83004740342235,75.30466179013122,2233.0780218178224,4.771760560956538
1921,21,32.44931745529175,401.1488305086677,166.20265384113972,159.04973129401523,126.32889856662393,43.11223088963239,12.562134188661494,16.419919533944892,5.383212871934737,0.3011774067823816,0.057960380309517695,0.22567924059029587,0.3987796889051896,0.015358357635965061,200.0,1.082725253456621,100.0,61.4781547966638,62.93000343437476,2233.0780218178224,4.050061437367589
1922,21,32.94771862030029,409.0004396525994,291.84041909125784,309.7193858491989,154.32664626426737,61.95862025466661,47.85571163089318,22.578505975009794,3.7937653554816864,0.3027579389497905,0.06626163066590711,0.2328940716149083,0.37945445217174945,0.01767655690027161,178.31624685980466,1.1575130390268025,100.0,57.693808240691794,53.73108654939999,2213.1366411833474,3.5663249371960934
1923,21,33.45300054550171,234.8200818157406,148.16217610339083,143.19568470550314,142.78309708095003,151.68760426302927,103.84984414314093,18.220563305193064,9.866481617322954,0.2857259614750924,0.10358853310721865,0.21716944649730935,0.372702928327669,0.019862510040065444,114.84008853944896,1.569268558800176,100.0,50.57326492569195,29.48113506569666,2264.2735067719573,2.296801770788979
1924,21,33.952521324157715,202.0873931291091,128.5563303750929,185.00591781341933,167.17436688459378,128.18211918530915,77.12343246763386,17.918437933110468,19.909728525241604,0.3155057541898671,0.1421327993351373,0.2053515074538978,0.3100518914659451,0.025941860403717473,93.29474657920856,1.9114838611352187,100.0,32.02674419254672,24.22355033333197,2373.0273211121776,1.8658949315841713
1925,21,34.45902752876282,100.20134965166717,184.4827678188753,234.4830438037056,221.53752322107167,97.9202123424395,57.61273083971223,27.005434897819363,20.360086111309492,0.36446193811276495,0.15456673799747658,0.18172531774380782,0.2663393102069109,0.03191824646806156,97.20362252397362,1.8353268935503968,100.0,21.81071488424729,27.737426667605966,2454.291753046046,1.9440724504794724
1926,21,34.9611291885376,128.27084036836277,60.647607449381695,246.95578526590646,151.45041103470766,129.91578552994434,63.96594417118206,33.54302795611181,16.838307027762426,0.3944975320451777,0.1855055834834961,0.16405662571426316,0.21661729423817624,0.03831486090031089,87.73297153549122,2.0468630705807254,100.0,15.582635434877028,27.370769437163634,2554.533808637894,1.7546594307098242
1927,21,35.45929932594299,73.35725681998048,121.35986669030387,262.20629192480766,235.16189504915494,166.43092754372282,115.76285395037866,28.233507717131936,11.909552987429615,0.42582655105345746,0.2337716505569695,0.13763904122620357,0.15808093698964534,0.04361187949303011,76.46278387840529,2.4116082498454428,100.0,10.863260277648122,28.58742180345231,2681.4394621760343,1.5292556775681059
1928,21,35.956366300582886,127.30571050243613,113.11130642470864,207.86333485273448,159.93418178364973,209.53709851327136,103.53518382316251,37.49285274044875,28.07965946283313,0.4401069635039518,0.24429174147848076,0.12919105975319023,0.13409069105874932,0.051257393535008015,74.18918037607412,2.508317362348009,100.0,9.693000169375754,30.70777240231761,2798.2251351440746,1.4837836075214825
1929,21,36.463098764419556,4.085141625567239,63.79298447622203,196.1913266292276,166.9480999686483,127.89014674737082,72.63024907519439,46.18224733746509,12.733761231973391,0.46573484354851713,0.25608676371134026,0.12151240806950761,0.09687554542586319,0.058672352838656586,73.72086988075968,2.529395339738311,100.0,8.34909612647128,36.65108434578477,2897.0279077748523,1.4744173976151935
1930,21,36.95835018157959,114.59569764943475,94.34088888373438,127.37201453607031,281.1217138206038,103.21583119808655,119.39713049590277,31.985289971680306,25.412647896642525,0.4598539119566548,0.2739145268768395,0.1024122878987355,0.10113838208303466,0.06155114283122853,68.3095917652289,2.8070450061154038,100.0,7.9728333513749705,36.3817982744857,2996.647313768563,1.366191835304578
1931,21,37.453521728515625,82.60584371799267,91.04379995778005,153.13755290171713,183.61384434095336,134.80555408709264,128.00324063230286,33.79863790827327,18.579716653015026,0.44652833943044123,0.2898815348133645,0.10942863787205304,0.09094367339358378,0.06208653258345521,63.2298445622598,3.144640183596745,100.0,7.8953766830426275,34.10677807644949,3094.5299539919242,1.264596891245196
1932,21,37.94940233230591,81.98824482623604,56.9388812630619,265.71484525929685,98.33668606782135,155.6628989256515,71.25835870168459,20.240562338747864,15.21846825235749,0.44122878138907395,0.29393991691240207,0.1005173463953992,0.09844402074432015,0.06467109550557111,61.31416074142464,3.2961627263718736,100.0,7.8738335105165635,33.266465963120595,3176.5493982948665,1.2262832148284928
1933,21,38.4456307888031,57.39209538995347,87.8355046951365,281.9418356637175,48.94708525999466,246.35567521803213,121.72282410350624,51.81115171562435,18.126852157689004,0.4400526744391416,0.31257921425566326,0.09613334083294825,0.08313056952388151,0.06688408623428527,57.797720739067884,3.625875908942192,100.0,7.416487168888932,35.15704236101624,3248.185294327693,1.1559544147813576
1934,21,38.94075632095337,50.29857856575226,99.25244735050852,222.905197496945,106.01320618761866,159.88448245122706,96.95610227529325,16.771996937293473,15.694179233801412,0.42370728169639427,0.3202794716482796,0.10284572906875716,0.0926593743625694,0.059310623784444585,55.63564374835443,3.866851994321301,0.0,7.760913892767154,30.635449816589958,3302.8572758297473,1.1127128749670887
1935,21,39.43677639961243,113.4853411351788,67.15984506329931,278.6674187000213,178.7816080572077,169.7494804073144,69.1558192031365,33.29165557514189,19.808883857491452,0.4320527843016853,0.3216655085090381,0.09558808120908359,0.09167635467960782,0.05782904606208519,56.74708802401722,3.739473802830218,100.0,7.558705523581027,32.82112354151224,3327.3766464177593,1.1349417604803445
